PLT_PARAMETERID,PLT_INFOTYPE
TY_0002_30_41,3
TY_0002_30_42,3
TY_0002_30_43,1
TY_0002_30_44,1
TY_0002_30_45,1
TY_0002_30_46,1
TY_0002_30_47,1
TY_0002_30_48,1
TY_0002_30_49,1
TY_0002_30_50,1
TY_0002_30_51,3
TY_0002_30_52,1
TY_0002_30_54,1
TY_0002_30_55,2
TY_0002_30_56,3
TY_0002_30_57,3
TY_0002_30_58,3
TY_0002_30_13,3
TY_0002_30_14,3
TY_0002_30_15,3
TY_0002_30_16,3
TY_0002_30_17,3
TY_0002_30_18,3
TY_0002_30_19,3
TY_0002_30_20,3
TY_0002_30_21,3
TY_0002_30_23,3
TY_0002_30_25,3
TY_0002_30_59,1
TY_0002_30_60,2
TY_0002_30_61,3
TY_0002_30_62,3
TY_0002_30_63,3
TY_0002_30_64,2
TY_0002_30_65,3
TY_0002_30_66,3
TY_0002_30_67,3
TY_0002_30_138,1
TY_0002_30_139,1
TY_0002_30_140,1
TY_0002_30_141,1
TY_0002_30_142,1
TY_0002_30_143,1
TY_0002_30_144,1
TY_0002_30_145,1
TY_0002_30_146,1
TY_0002_30_147,1
TY_0002_30_148,1
TY_0002_30_149,1
TY_0002_30_150,7
TY_0002_05_445,1
TY_0002_05_447,1
TY_0004_05_51,1
TY_0002_05_449,1
TY_0002_05_450,1
STMP_1005_Tmnldiag5_01,1
STMP_1005_TmnlParam25_05,1
STMP_1020_TmnlParam_01,1
STMP_1020_Maskstatus_01,1
STMP_0010_FEF600_01,1
TY_0002_30_93,7
TY_0002_30_108,1
STMP_0010_FEF100_01,1
STMP_0010_FEE500_01,1
TY_0002_05_459,7
TY_0002_05_461,7
STMP_0010_FEE900_01,1
TY_0002_05_466,7
TY_0002_30_107,1
TY_0002_30_109,1
TY_0002_30_110,1
TY_0002_30_111,1
TY_0002_30_113,1
TY_0002_30_103,1
TY_0002_30_112,1
TY_0002_30_114,1
TY_0002_30_115,1
TY_0002_30_117,1
TY_0002_30_118,1
TY_0002_30_119,1
TY_0002_30_120,1
TY_0002_30_121,1
TY_0002_05_470,7
TY_0001_10_11,7
STMP_1005_matching_01,1
TY_0001_10_10,7
TY_0001_10_12,7
TY_0001_10_13,7
STMP_1010_IP_02,1
STMP_1010_leftupLo_01,1
STMP_1010_leftdownLo_01,1
STMP_1010_Station_01,1
TY_0002_30_26,1
TY_0002_30_29,3
TY_0002_30_30,1
TY_0002_30_31,1
TY_0002_30_32,1
TY_0002_30_33,1
TY_0002_30_34,1
TY_0002_30_35,1
TY_0002_30_36,3
TY_0002_30_37,1
TY_0002_30_38,1
TY_0002_30_39,1
TY_0002_30_40,3
TY_0002_30_94,3
TY_0002_30_95,3
TY_0002_30_96,3
TY_0002_30_97,3
TY_0002_30_98,3
TY_0002_30_99,3
TY_0002_30_100,1
TY_0002_30_101,1
TY_0002_30_102,1
TY_0002_30_104,1
TY_0002_30_105,1
TY_0002_30_106,1
STMP_1020_DailyInfo_01,1
TY_0002_05_440,1
TY_0002_05_441,1
TY_0002_05_442,1
TY_0002_05_443,1
TY_0004_05_50,1
TY_0002_05_444,1
TY_0002_05_463,3
TY_0002_05_464,3
TY_0002_05_465,3
TY_0004_05_55,7
TY_0004_05_56,7
TY_0004_05_57,7
TY_0002_05_469,1
STMP_1005_LockState5_01,1
STMP_1005_LockPos15_01,1
STMP_0001_Lockcir15_01,1
STMP_1005_LockPos25_01,1
STMP_0001_Lockcir25_01,1
STMP_1005_LockPos35_01,1
STMP_0001_Lockcir35_01,1
STMP_0010_F00300_01,1
TY_0002_20_221,1
STMP_0010_FEF200_01,1
STMP_0010_FEEE00_01,1
STMP_0001_Warnlight_01,1
STMP_0010_FEB700_01,1
STMP_0010_FEE000_01,1
STMP_0010_FEB100_01,1
STMP_0010_FD6800_01,1
STMP_0010_FEF000_01,1
STMP_1005_Locktimin15_01,1
STMP_0010_FEFF00_01,1
STMP_1005_Lockcir35_01,1
STMP_1005_Lockcir15_01,1
STMP_1005_Lockcir25_01,1
TY_0002_10_69,3
TY_0002_10_70,3
TY_0002_10_72,3
TY_0002_10_71,3
STMP_1010_IP_01,1
STMP_1010_IP_03,1
STMP_1010_IP_04,1
STMP_1010_IP_05,1
STMP_1010__Extendparam_01,1
STMP_1010__Statesetup_01,1
STMP_1010_TmnlParam_04,1
STMP_1010_leftupLa_01,1
STMP_1010_leftdownLa_01,1
TY_0001_30_3,7
TY_0001_30_6,7
TY_0001_30_7,2
TY_0002_30_01,1
TY_0002_30_02,1
TY_0002_30_03,7
TY_0002_30_04,7
TY_0002_30_05,1
TY_0002_30_06,1
TY_0002_30_07,3
TY_0002_30_08,1
TY_0002_30_09,1
TY_0002_30_10,1
STMP_1030_Timing_01,1
KM_0002_02_01,3
KM_0002_02_02,1
KM_0002_02_03,3
KM_0002_02_04,3
KM_0002_02_05,3
KM_0002_02_06,3
KM_0002_02_07,3
KM_0002_02_08,3
KM_0002_02_09,3
KM_0002_02_10,3
KM_0002_02_11,1
KM_0002_02_13,1
KM_0002_02_14,7
TY_0005_00_05,7
STMP_0003_000021F_01,1
STMP_0003_000021F01_01,1
STMP_0003_000021F02_01,1
STMP_0003_000021F03_01,1
STMP_0003_000011F_01,1
STMP_0003_000013F_01,1
STMP_0003_000023F_01,1
STMP_0003_000023F05_01,1
STMP_0003_000023F01_01,1
STMP_0003_000023F02_01,1
STMP_0003_0000121_01,1
STMP_0003_000020F_01,1
STMP_0003_000020F01_01,1
TY_0002_00_920,2
TY_0002_00_921,3
J_0003_00_29,3
J_0003_00_30,3
J_0003_00_31,3
J_0003_00_35,3
TY_0002_30_116,7
TY_0002_30_122,1
TY_0002_30_123,1
TY_0002_30_124,1
TY_0002_30_125,1
TY_0002_30_126,1
TY_0002_30_127,1
TY_0002_30_128,1
TY_0002_30_129,1
TY_0002_30_130,1
TY_0002_30_131,1
TY_0002_30_132,1
TY_0002_30_133,1
TY_0002_30_134,1
TY_0002_30_135,1
TY_0002_30_136,1
TY_0002_30_137,1
STMP_1030_speed_01,1
STMP_1030_crash_01,1
STMP_1030_distribution_01,1
J_0003_00_36,1
STMP_0010_FEEF00_01,1
STMP_0001_Indicatorlight_01,1
STMP_0001_WarnIndica_01,1
STMP_0010_FEE400_01,1
STMP_1005_Lockdaily15_01,1
STMP_1005_LockPos15_02,1
STMP_1005_Lockdaily25_01,1
STMP_0001_FIM_01,1
STMP_0001_Lockout_01,1
STMP_0001_Timing_35,1
STMP_0001_Track_58,1
STMP_0001_TmnlParam_5801,1
TF_0002_02_01,1
TF_0002_02_02,1
TF_0002_02_03,1
TF_0002_02_04,7
TF_0002_02_06,3
TF_0002_02_07,3
TF_0002_02_08,3
TF_0002_02_09,3
TF_0002_02_10,3
TF_0002_02_11,7
TF_0002_02_12,7
TF_0002_02_13,7
TF_0002_02_15,7
TF_0002_02_16,1
TF_0002_02_17,1
TF_0002_02_18,1
TF_0002_02_19,3
TF_0002_02_21,7
TF_0002_02_30,7
TF_0002_02_31,7
TF_0002_02_32,2
TF_0002_02_33,7
TF_0002_02_36,7
TF_0002_02_37,7
TF_0002_02_38,7
TF_0002_02_41,7
TF_0002_02_43,7
STMP_0003_00006C8_01,1
STMP_0003_00006A0_01,1
STMP_0003_0000321_01,1
STMP_0003_000058143642404_01,1
STMP_0003_00005814B1051_01,1
STMP_0003_0000581_01,1
STMP_0003_0000581436724_01,1
TF_0002_02_46,2
STMP_0001_AdditionalAlarm_35,1
TY_0002_30_53,7
STMP_0001_UnAdditionalAlarm_35,1
STMP_0001_TmnlParam_5802,1
TF_0002_02_44,1
TF_0002_02_45,7
STMP_0003_000018E_01,1
STMP_0003_0000205_01,1
TF_0002_02_35,3
TY_0002_30_151,7
TY_0002_30_152,7
TY_0002_30_168,1
TY_0002_30_169,1
TY_0002_30_170,1
TY_0002_30_171,1
TY_0002_30_172,1
TY_0002_30_173,1
TY_0002_30_174,1
TY_0002_30_175,1
TY_0002_30_176,1
TY_0002_30_177,1
TY_0002_30_178,1
TY_0002_30_179,1
TY_0002_30_180,1
TY_0002_30_182,1
TY_0002_30_183,3
TY_0002_30_184,3
TY_0002_30_186,3
TY_0002_30_188,3
TY_0002_30_185,3
TY_0002_30_187,3
TY_0002_30_189,3
TY_0002_30_190,3
TY_0002_00_928,7
TY_0002_05_472,7
TY_0002_05_477,7
STMP_0010_FEDC00_01,1
TY_0002_05_481,7
TY_0002_05_483,7
STMP_0010_FE5600_01,1
TY_0002_05_488,7
STMP_0010_FEC100_01,1
TF_0002_02_14,2
TF_0002_02_20,3
TF_0002_02_24,3
TF_0002_02_25,3
TF_0002_02_26,3
TF_0002_02_27,3
TF_0002_02_28,3
TF_0002_02_34,3
TF_0002_02_29,7
TF_0002_02_42,7
TF_0002_02_40,3
TY_0002_30_153,7
TY_0002_30_154,1
TY_0002_30_155,7
TY_0002_30_157,7
TY_0002_30_158,1
TY_0002_30_159,7
TY_0002_30_160,1
TY_0002_30_161,7
TY_0002_30_162,7
TY_0002_30_163,7
TY_0002_30_164,7
TY_0002_30_165,1
TY_0002_30_166,1
TY_0002_30_167,1
STMP_0010_F00400_01,1
STMP_1005_Locktimin25_01,1
STMP_1005_LockPos25_02,1
STMP_0010_FE563D_01,1
STMP_0010_FE6CEE_01,1
STMP_1005_Lockdaily35_01,1
STMP_0001_WorkingCondition_01,1
STMP_1005_Lock5_01,1
STMP_0001_Timing_58,1
STMP_0001_Timing_28,1
STMP_0001_GearSpeed_58,1
TY_0002_00_929,3
STMP_0001_TmnlParam_2802,1
STMP_0001_TmnlParam_3502,1
STMP_0003_00006C85F_01,1
STMP_0003_00006C860_01,1
STMP_0003_00006C861_01,1
STMP_0003_00006C862_01,1
STMP_0003_00006C863_01,1
STMP_0003_00006C8AA_01,1
STMP_0003_0000385_01,1
STMP_0003_000049E_01,1
STMP_0003_000049E4080_01,1
STMP_0003_000049E408000_01,1
STMP_0003_000049E408001_01,1
STMP_0003_000049E408002_01,1
STMP_0003_000049E408003_01,1
STMP_0003_000049E408005_01,1
STMP_0003_000049E2180_01,1
STMP_0003_0000185_01,1
STMP_0003_00005A1_01,1
STMP_0003_0000221_01,1
TY_0002_00_922,1
TY_0002_00_923,1
TY_0002_00_924,1
TY_0002_00_925,1
TY_0002_00_926,7
TY_0002_00_927,1
J_0003_00_1,3
J_0003_00_2,3
J_0003_00_3,3
J_0003_00_4,3
J_0003_00_5,3
J_0003_00_6,3
J_0003_00_7,3
J_0003_00_8,3
J_0003_00_9,3
J_0003_00_10,3
J_0003_00_11,3
J_0003_00_12,3
J_0003_00_13,3
J_0003_00_14,3
J_0003_00_15,3
J_0003_00_16,3
J_0003_00_17,3
J_0003_00_18,3
J_0003_00_19,3
J_0003_00_20,3
J_0003_00_21,3
J_0003_00_22,3
J_0003_00_23,3
J_0003_00_24,3
J_0003_00_25,3
J_0003_00_26,3
J_0003_00_27,3
J_0003_00_28,3
J_0003_00_32,3
J_0003_00_33,3
J_0003_00_34,3
STMP_1030_Altitude_01,1
STMP_1030_GPS_01,1
STMP_1030_TimingSwith_01,1
STMP_1030_LockState_01,1
J_0003_00_38,3
STMP_1030_forwardspeed_01,1
STMP_1030_backspeed_01,1
STMP_1030_Daily_01,1
STMP_1030_GSMstat_01,1
STMP_1030_Tmnldiag_01,1
KM_0002_02_12,7
J_0003_00_37,1
J_0003_00_39,1
J_0003_00_40,1
J_0003_00_41,1
J_0003_00_42,1
J_0003_00_43,1
J_0003_00_44,1
J_0003_00_45,1
J_0003_00_48,1
J_0003_00_49,1
J_0003_00_55,1
J_0003_00_56,3
J_0003_00_57,3
J_0003_00_58,3
J_0003_00_59,3
STMP_0010_FECA00_01,1
STMP_0010_FECA3D_01,1
STMP_1005_Locktimin35_01,1
STMP_0010_FEC1EE_01,1
STMP_1005_LockPos35_02,1
STMP_0001_CAN_01,1
STMP_0001_Condition_01,1
STMP_0001_TimingUds_58,1
STMP_0001_TimingUds_35,1
STMP_0001_FuelStatistics_02,1
TY_0002_00_992,1
TY_0002_00_993,1
FL_0002_00_01,7
TY_0002_00_990,1
TY_0002_00_991,1
STMP_0001_LockState_02,1
TY_0002_10_76,7
STMP_1010_GPSmsg_02,1
TC_0002_02_51,1
STMP_0003_EAcount_01,1
TC_0002_02_50,7
TC_0002_02_53,7
TC_0002_02_54,7
TC_0002_02_55,7
TC_0002_02_56,7
TY_CTY_Vcl_BaseInfo,7
STMP_0003_EC_01,1
TY_0001_02_11,7
TY_0001_02_12,7
TY_0001_02_13,7
TY_0001_02_14,7
TY_0001_02_15,7
TY_0001_02_16,7
TY_0001_02_17,7
TY_0001_02_18,7
TY_0001_02_19,7
TY_0001_02_20,7
TY_0001_02_21,7
TY_0001_02_22,7
TY_0001_02_23,7
TY_0001_02_24,7
TY_0001_02_25,7
TY_0001_02_26,7
TY_0001_02_27,7
TY_0001_02_28,7
TY_0001_02_29,7
TY_0001_02_30,7
STMP_0003_0FF994A_01,1
STMP_1010_AlarmingVoltage_03,1
TY_0001_02_32,7
TC_0002_02_58,2
TC_0002_02_59,3
TC_0002_02_60,7
STMP_0003_E624_01,1
TY_0001_40_01,1
TY_0001_40_02,1
MsgTPL_weight_engineFuelCR00Avg,3
TC_0005_02_03,7
TC_0005_02_04,7
TC_0005_02_05,7
TY_0002_10_9,3
STMP_1030_IP_01,1
STMP_1030_IP_04,1
STMP_1030_IP_05,1
TY_0001_40_07,1
TY_0001_40_04,7
TY_0001_40_05,7
TY_0001_40_08,1
STMP_1040_Msgpkg_01,1
TC_0005_02_02,7
TC_0002_02_03,1
TC_0002_02_04,1
TC_0002_02_05,1
TC_0002_02_06,7
STMP_0003_E6count_01,1
TC_0002_02_52,7
TY_0002_30_199,2
TY_0002_30_200,3
TY_0002_30_201,3
TY_0002_30_202,3
TY_0002_30_203,1
TY_0001_00_88,7
TC_0002_02_61,7
STMP_1030_IP_03,1
TY_0001_00_86,7
TY_0001_00_87,7
TY_0002_10_479,7
TC_0002_02_57,7
STMP_0003_00006C961_01,1
TY_0002_30_156,1
STMP_1030_LockPos2_01,1
TY_0002_10_77,1
TY_0002_10_78,1
STMP_0003_D6count_01,1
STMP_0003_F2count_01,1
STMP_0003_PGN_02,1
STMP_0003_EC01_01,1
STMP_0003_EC02_01,1
STMP_0003_EC03_01,1
STMP_0003_EC04_01,1
STMP_0003_E626_01,1
TY_0001_40_06,1
TY_0002_40_01,7
STMP_1040_Msgprop_01,1
STMP_1030_VclFault_01,1
TY_0002_10_482,1
TY_0002_10_483,1
TY_0002_10_484,1
TY_0002_10_80,7
TY_0002_10_81,7
TY_0002_10_82,7
TY_0002_10_83,7
TY_0004_10_11,7
TY_0001_Decode2_Packet,7
TC_0002_02_62,7
TC_0002_02_63,7
TC_0002_02_64,7
TY_0002_10_444,7
STMP_1010_BaseStation_01,1
STMP_1010_Alarming_01,1
TY_0001_02_31,7
TY_0001_40_03,1
STMP_0003_0FF214A_01,1
STMP_0003_00006C960_01,1
TY_0000_MQ_SIGNAL,7
STMP_0003_0FF224A_01,1
STMP_0003_0FF234A_01,1
TC_0005_02_10,7
STMP_1030_IP_02,1
STMP_1030_TmnlParam_01,1
TC_0002_02_24,1
TY_0002_30_191,1
TY_0002_30_192,1
TY_0002_30_193,1
TY_0002_30_194,1
TY_0002_30_195,1
TY_0002_30_196,2
TY_0002_30_197,7
TY_0002_30_198,1
TY_0002_30_204,2
TY_0002_30_205,3
TY_0002_30_206,3
TY_0002_30_207,3
TY_0002_30_209,2
TY_0002_30_210,3
TY_0002_30_211,3
TY_0002_30_212,3
TY_0002_30_208,1
TY_0002_30_181,1
STMP_1030_LockPos1_01,1
STMP_1030_LockPos3_01,1
TC_0002_02_43,1
TC_0002_02_41,1
TC_0002_02_42,1
TC_0002_02_44,1
TC_0002_02_45,1
TC_0002_02_46,1
TY_0002_10_73,1
TY_0002_10_75,1
STMP_1030_Lock_01,1
TY_0002_00_981,1
STMP_1010_Wirelesstorque_02,1
TY_0002_10_481,7
TY_0002_00_930,7
TY_0002_00_931,7
TY_0002_00_932,1
TY_0002_00_933,1
TY_0002_00_934,3
TY_0002_00_935,3
TY_0002_10_446,7
TY_0002_10_447,7
TY_0002_10_74,1
STMP_0001_Parts_01,1
STMP_1010_MsgTiming_01,1
TY_0002_10_442,7
STMP_1010_MsgDiagnose_01,1
STMP_1010_Dataflowing_02,1
MsgTPL_weight_speedAvg,3
MsgTPL_weight_transRatioGearboxAvg,3
MsgTPL_weight_engineTorque,3
MsgTPL_weight_avgOilAvg,3
MsgTPL_weight_loadAvg,3
TC_0002_02_07,7
TC_0002_02_08,1
TC_0002_02_09,1
TC_0002_02_10,1
TC_0002_02_11,1
TC_0002_02_12,7
TC_0002_02_13,7
TC_0002_02_14,7
TC_0002_02_15,7
TC_0002_02_16,7
STMP_0003_E6_01,1
STMP_0003_E601_01,1
STMP_0003_E602_01,1
STMP_0003_E603_01,1
STMP_0003_E604_01,1
STMP_0003_E605_01,1
STMP_0003_E606_01,1
STMP_0003_E607_01,1
STMP_0003_E608_01,1
STMP_0003_E609_01,1
STMP_0003_E610_01,1
STMP_0003_E611_01,1
STMP_0003_E612_01,1
STMP_0003_E613_01,1
STMP_0003_E614_01,1
TC_0005_02_11,7
TY_0002_10_478,7
STMP_1010_Vclstatus_01,1
TY_0002_00_950,1
TY_0002_00_951,1
TY_0002_00_952,1
TY_0002_00_953,1
TY_0002_00_954,1
TY_0002_00_955,1
TY_0002_00_956,1
TY_0002_00_957,1
TY_0002_00_958,1
TY_0002_00_959,1
TY_0002_00_960,1
TY_0002_00_961,1
MsgTPL_weight_rightLoad,3
TC_0005_02_07,7
TC_0005_02_09,7
TC_0005_02_06,7
TC_0005_02_08,7
STMP_0003_D2count_01,1
TC_0002_02_25,1
TC_0002_02_26,1
TC_0002_02_27,1
TC_0002_02_28,1
TC_0002_02_29,1
STMP_0003_0FF254A_01,1
TY_0002_10_445,7
TY_0002_00_938,7
TY_0002_00_939,1
TY_0002_00_940,1
TY_0002_00_941,3
TY_0002_00_942,3
TY_0002_00_943,3
TY_0002_00_944,3
TY_0002_00_945,3
TY_0002_00_946,3
TY_0002_00_947,3
TY_0002_00_948,3
TY_0002_00_949,3
STMP_0001_Altitude_02,1
STMP_0001_DailyInfomation_28,1
MsgTPL_weight_wheelSpeedAvg,3
STMP_0003_0FF274A_01,1
TC_0002_02_18,1
TC_0002_02_19,1
TC_0002_02_20,1
TC_0002_02_21,1
TC_0002_02_22,1
TC_0002_02_23,1
TC_0002_02_34,1
TC_0002_02_35,1
TC_0002_02_36,1
TC_0002_02_37,1
TC_0002_02_38,1
TC_0002_02_39,1
TC_0002_02_40,1
STMP_0003_TmnlAlarm_01,1
TY_0002_10_450,7
TY_0002_10_451,7
TY_0002_10_452,7
TY_0002_10_453,7
TY_0002_10_454,7
TY_0001_00_67,7
TY_0001_00_68,7
TY_0001_00_69,7
TY_0001_00_70,7
TY_0001_00_71,7
TY_0001_00_72,7
TY_0001_00_73,7
TY_0001_00_74,7
TY_0001_00_75,7
TY_0001_00_76,7
TY_0001_00_77,7
TY_0001_00_78,7
TY_0001_00_79,7
TY_0001_00_80,7
TY_0001_00_81,7
TY_0001_00_82,7
TY_0001_00_83,7
TY_0001_00_84,7
TY_0001_00_85,7
STMP_0003_000021F03_03,1
STMP_0003_E615_01,1
STMP_0003_E616_01,1
STMP_0003_E617_01,1
STMP_0003_E618_01,1
STMP_0003_E621_01,1
STMP_0003_UserExtendMsg_01,1
STMP_0003_SettingForCAN2_01,1
TC_0002_02_30,1
TC_0002_02_31,1
TC_0002_02_32,1
TC_0002_02_33,7
TC_0002_02_47,1
TC_0002_02_48,1
TC_0002_02_49,1
STMP_0003_TmnlAlarm_02,1
STMP_1010_Dataflowing_03,1
TY_0001_00_43,7
TY_0001_00_44,7
TY_0001_00_45,7
TY_0001_00_46,7
TY_0001_00_47,7
TY_0001_00_48,7
TY_0001_00_49,7
TY_0001_00_50,7
TY_0001_00_51,7
TY_0001_00_52,7
TY_0001_00_53,7
TY_0001_00_54,7
TY_0001_00_55,7
TY_0001_00_56,7
TY_0001_00_57,7
TY_0001_00_58,7
TY_0001_00_59,7
TY_0001_00_60,7
TY_0001_00_61,7
TY_0001_00_62,7
TY_0001_00_63,7
TY_0001_00_64,7
TY_0001_00_65,7
TY_0001_00_66,7
MsgTPL_engineTorqueAvg,3
TY_0002_00_falut,7
TY_0002_00_gps,7
TY_0002_00_count,1
TC_0002_02_65,1
TC_0002_02_66,1
STMP_0001_DailyInfomation_01,1
TY_0002_00_978,1
TY_0002_00_979,1
TY_0002_00_980,1
TY_0001_10_100,7
STMP_0001_CANIDGroup_01,1
STMP_1010_Dataflowing_01,1
TY_0002_10_443,7
STMP_1010_Wirelesstorque_01,1
STMP_1010_interAlarm_01,1
TY_0002_10_455,7
TY_0002_10_456,7
TY_0002_10_457,7
TY_0002_10_458,7
TY_0002_10_459,7
TY_0002_10_460,7
TY_0002_10_461,7
TY_0002_10_462,7
TY_0002_10_463,7
TY_0002_10_464,7
TY_0002_10_465,7
TY_0002_10_466,7
TY_0002_10_467,7
TY_0002_10_468,7
TY_0002_10_469,7
TY_0002_10_470,7
TY_0002_10_471,7
TY_0002_10_472,7
TY_0002_10_473,7
TY_0002_10_474,3
TY_0002_10_475,3
TY_0002_10_476,1
TY_0002_10_477,7
STMP_1010_watertem_01,1
STMP_1010_oilpressure_01,1
TY_0001_02_06,7
TY_0001_02_04,7
TY_0001_02_05,7
TY_0001_02_09,7
STMP_0001_BrakeNum_01,1
STMP_0001_RapidSpeedNum_01,1
STMP_0003_0FF004A_01,1
STMP_0003_0FF014A_01,1
STMP_0003_0FF024A_01,1
STMP_0003_0FF034A_01,1
STMP_0003_0FF204A_01,1
TY_0002_10_79,1
TC_0002_02_17,7
TY_0001_02_07,7
TY_0001_02_08,7
TY_0004_10_9,7
TY_0001_02_01,7
TY_0001_02_02,7
TY_0001_02_03,7
TY_0002_10_448,7
TY_0002_10_449,7
TY_0001_30_01,2
TY_0001_02_10,2
STMP_1006_Timing_01,1
STMP_0003_ECcount_01,1
J_0001_00_5470,3
J_0001_00_5471,3
J_0001_00_5472,3
J_0001_00_5473,3
J_0001_00_5474,3
TY_0002_00_962,1
TY_0002_00_963,1
TY_0002_00_964,1
TY_0002_00_965,1
TY_0002_00_966,1
TY_0002_00_967,1
TY_0002_00_968,3
J_0001_00_5475,3
J_0001_00_5476,3
TY_0002_00_969,1
TY_0002_00_970,1
TY_0002_00_971,1
TY_0002_00_972,1
TY_0002_00_973,1
TY_0002_00_974,1
TY_0002_00_975,1
TY_0002_00_976,1
TY_0002_00_977,1
STMP_1010_airfilter_01,1